asin,title,price,rating,reviews,countryOfOrigin,category1,bsr1,category2,bsr2,category3,bsr3,variations,sellers,fulfillment,revenue30Day,unitSales30Day,url,image,isPrime,isSponsored,pageNum,scrapedAt,
B0B2RM68G2,"BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity, Plumping Improvement, Korean Skin Care, Valentines Day Gifts for Her | 1.19oz(34g) x 4ea",$19.00,4.5,33800,Korea,Beauty & Personal Care,5,Facial Masks,1,,,5,3,FBA,"$4,784,769.41","215,705",https://www.amazon.com/dp/B0B2RM68G2,https://m.media-amazon.com/images/I/51Qiwz3ZiaL._AC_UL320_.jpg,TRUE,FALSE,1,2026-01-27T16:12:11.907Z,1
B0BRMYHMS5,"medicube Wrapping Mask Collagen Overnight Peel Off Facial Mask | Elasticity & Hydration Care, Reduces Sagging & Dullness | Hydrolyzed Collagen For Glowing Skin | Korean Skin Care, 2.53 fl.oz",$15.20,4.5,15700,USA,Beauty & Personal Care,7,Facial Masks,2,,,4,4,FBA,"$3,097,160.67","168,742",https://www.amazon.com/dp/B0BRMYHMS5,https://m.media-amazon.com/images/I/61occWCJN-L._AC_UL320_.jpg,TRUE,FALSE,1,2026-01-27T16:12:11.907Z,2
B00K6JUG4K,"Vital Proteins Collagen Peptides Powder Advanced with Hyaluronic Acid & Vitamin C, 20oz Collagen Protein, Unflavored, 27 Servings",$42.99,4.4,213000,USA,Health & Household,50,Collagen Supplements,2,,,4,1,FBA,"$5,535,421.56","134,200",https://www.amazon.com/dp/B00K6JUG4K,https://m.media-amazon.com/images/I/71dh8ovfnrL._AC_UL320_.jpg,TRUE,FALSE,1,2026-01-27T16:12:11.908Z,3
B0DGPSZVW3,medicube Collagen Jelly Cream- Niacinamide & Freeze-Dried Hydrolyzed Collagen - Boosts skin's barrier hydration and gives 24h Glow & Lifted Look - Korean skincare (1.69 Fl Oz (Pack of 1)),,4.4,18600,Unknown,Beauty & Personal Care,4,Face Moisturizers,1,,,3,2,FBA,"$3,400,795.60","213,799",https://www.amazon.com/dp/B0DGPSZVW3,https://m.media-amazon.com/images/I/61c5EovDcyL._AC_UL320_.jpg,FALSE,FALSE,1,2026-01-27T16:12:11.908Z,4
B0DDC3QGJL,KAHI Wrinkle Bounce Multi Balm Stick | PDRN Collagen Wrinkle Stick | Korean Skin Care |All-in-One Hydrating Lip Balm Eye Cream Neck Cream Make Up Base & Face Mist Moisture Balm,$22.99,4.3,14900,Korea,Beauty & Personal Care,55,Eye Treatment Balms,1,,,7,1,FBA,"$1,990,161.40","92,035",https://www.amazon.com/dp/B0DDC3QGJL,https://m.media-amazon.com/images/I/51QiRvWn2tL._AC_UL320_.jpg,TRUE,FALSE,1,2026-01-27T16:12:11.908Z,5
B0DGTMR754,"medicube Jelly Gel Mask with Salmon DNA PDRN Pink Collagen | Overnight Face Mask for Glass Glow Skin | Elasticity, Hydrating, Firming and Moisturizing | Korean Skincare, 28g x 4ea",$19.00,4.5,6700,USA,Beauty & Personal Care,36,Facial Masks,3,,,2,2,FBA,$0.00,N/A,https://www.amazon.com/dp/B0DGTMR754,https://m.media-amazon.com/images/I/61An0jiJFvL._AC_UL320_.jpg,FALSE,FALSE,1,2026-01-27T16:12:11.909Z,6
B09RQBHRCT,"Vital Proteins Collagen Peptides Powder - Supports Hair, Nail, Skin, Bone & Joint Health, Unflavored, Collagen Protein 9.33 OZ",$18.65,4.5,82300,USA,Health & Household,26,Collagen Supplements,1,,,14,1,FBA,"$4,939,154.94","190,502",https://www.amazon.com/dp/B09RQBHRCT,https://m.media-amazon.com/images/I/71QZNoHaxdL._AC_UL320_.jpg,TRUE,FALSE,1,2026-01-27T16:12:11.909Z,7
B0BBSP2JNQ,"Anti-Aging Face Moisturizer with Retinol, Collagen & Hyaluronic Acid - Made in USA - Moisturizer Face Cream for Women & Men - Firming & Hydrating Neck Cream - Day & Night Skin Care - 1.7 fl oz",$23.97,4.4,31900,USA,Beauty & Personal Care,63,Neck & Décolleté Moisturizers,1,,,4,1,FBA,"$2,366,356.14","94,518",https://www.amazon.com/dp/B0BBSP2JNQ,https://m.media-amazon.com/images/I/71FnuqJr91L._AC_UL320_.jpg,TRUE,FALSE,1,2026-01-27T16:12:11.909Z,8
B0CNCL35CH,Dr.Melaxin Cemenrete Calcium Multi Balm 9g Korean Skin Care All In One Calcium Volume Stick Collagen Wrinkles Face Eye treatment Balm,$23.00,4.1,1700,Korea,Beauty & Personal Care,109,Eye Treatment Balms,2,,,1,3,FBA,"$2,170,985.74","98,050",https://www.amazon.com/dp/B0CNCL35CH,https://m.media-amazon.com/images/I/71kAOJhR9WL._AC_UL320_.jpg,TRUE,FALSE,1,2026-01-27T16:12:11.910Z,9
B09RKDGYJD,"NUTRAHARMONY Biotin | Collagen | Hyaluronic Acid | Keratin - Support Normal Hair Growth Cycle - Skin & Nails - 25000mcg Vitamins B1, B2, B3, B6 & B7 - for Women & Men - Made in USA | 60 Capsules",$27.99,4.5,14900,USA,Health & Household,272,Hyaluronic Acid Nutritional Supplements,1,,,1,1,FBA,"$1,312,169.57","49,975",https://www.amazon.com/dp/B09RKDGYJD,https://m.media-amazon.com/images/I/81DJ3bwn0gL._AC_UL320_.jpg,TRUE,FALSE,1,2026-01-27T16:12:11.910Z,10
B07GY22VLW,"Live Conscious Collagen Peptides Powder - Naturally-Sourced Hydrolyzed Collagen Powder - Hair, Skin, Nail, and Joint Support - Type I & III Grass-Fed Collagen Supplements for Women and Men - 16oz",$34.00,4.5,77100,USA,Health & Household,143,Collagen Supplements,3,,,14,1,FBA,"$2,245,232.99","48,268",https://www.amazon.com/dp/B07GY22VLW,https://m.media-amazon.com/images/I/719PP+XVu1L._AC_UL320_.jpg,TRUE,FALSE,1,2026-01-27T16:12:11.910Z,11
B09MFMCTRK,"VALITIC Kojic Acid Dark Spot Remover Soap Bars with Vitamin C, Retinol, Collagen, Turmeric - Original Japanese Complex Infused with Hyaluronic Acid, Vitamin E, Shea Butter, Castile Olive Oil (2 Pack)",$14.99,4.2,63600,USA,Beauty & Personal Care,72,Bath Soaps,1,,,7,1,FBA,"$1,490,142.24","91,028",https://www.amazon.com/dp/B09MFMCTRK,https://m.media-amazon.com/images/I/71FF60ZljPL._AC_UL320_.jpg,TRUE,FALSE,1,2026-01-27T16:12:11.911Z,12
B0DTKCN3Z4,"medicube Capsule Cream with Salmon DNA PDRN Pink Collagen | Lightweight Moisturizing Cream with PDRN, Niacinamide for Uneven Skin Tone and Texture, Glow hydration | Korean Skincare, 1.94 oz",$19.90,4.6,12600,USA,Beauty & Personal Care,14,Face Moisturizers,2,,,5,2,FBA,"$2,202,986.53","119,930",https://www.amazon.com/dp/B0DTKCN3Z4,https://m.media-amazon.com/images/I/611FUTyHdCL._AC_UL320_.jpg,FALSE,FALSE,1,2026-01-27T16:12:11.911Z,13
B0BPXT3GBN,"medicube Triple Collagen Cream - Hydrating & Firming Moisturizer with Hyaluronic Acid, Premium Elastin, Shea Butter - Wrinkle Care & Boosts Elasticity - Korean Skincare, 1.69 oz",$19.90,4.7,4500,USA,Beauty & Personal Care,175,Face Moisturizers,12,,,2,2,FBA,"$888,129.51","44,630",https://www.amazon.com/dp/B0BPXT3GBN,https://m.media-amazon.com/images/I/61qcv-tUtDL._AC_UL320_.jpg,TRUE,FALSE,1,2026-01-27T16:12:11.911Z,14
B07BL69CD2,"Orgain Hydrolyzed Collagen Peptides Powder For Women & Men, 20g Grass Fed Collagen, Unflavored - Hair, Skin, Nail, & Joint Support Supplement, Paleo & Keto, Non-GMO, Type I and III, 1lb",$20.22,4.4,38500,Amazon,Health & Household,458,Collagen Supplements,7,,,3,2,AMZ,"$866,790.83","46,757",https://www.amazon.com/dp/B07BL69CD2,https://m.media-amazon.com/images/I/716IoQSJ4YL._AC_UL320_.jpg,TRUE,FALSE,1,2026-01-27T16:12:11.912Z,15
B00XQ2XGAA,"Sports Research Collagen Peptides - Hydrolyzed Type 1 & 3 Collagen Powder Protein Supplement for Healthy Skin, Nails, & Joints - Easy Mixing Vital Nutrients & Proteins, Collagen for Women & Men",$32.95,4.6,140700,USA,Health & Household,153,Collagen Supplements,4,,,10,4,FBA,"$2,927,836.65","78,072",https://www.amazon.com/dp/B00XQ2XGAA,https://m.media-amazon.com/images/I/61q6dBjie4L._AC_UL320_.jpg,TRUE,FALSE,1,2026-01-27T16:12:11.912Z,16
B085S8DGWT,"Viviscal Hair Growth Supplements For Women For Thicker, Fuller Hair, Nourishes Thinning & Loss, With Proprietary Collagen Complex, 60 Tablets, 1 Month Supply",$27.99,4.2,30000,Amazon,Beauty & Personal Care,166,Hair Regrowth Treatments,2,,,2,1,AMZ,"$2,157,165.86","52,568",https://www.amazon.com/dp/B085S8DGWT,https://m.media-amazon.com/images/I/61KnJBwjngL._AC_UL320_.jpg,TRUE,FALSE,1,2026-01-27T16:12:11.913Z,17
B01I2ZQJSG,Elizavecca cer-100 collagen coating hair protein treatment 100ml,$7.60,4.5,66100,Korea,Beauty & Personal Care,193,Deep Hair Conditioners,1,Hair Treatment Masks,3,3,18,FBA,"$408,395.15","53,925",https://www.amazon.com/dp/B01I2ZQJSG,https://m.media-amazon.com/images/I/61IHI9z38SL._AC_UL320_.jpg,TRUE,FALSE,1,2026-01-27T16:12:11.913Z,18
B0C9JPQP4M,"FOODOLOGY Coleology Cutting Stick Jelly, Pomegranate – Appetite Suppressant, Support Weight Management, Chia Seeds, Garcinia Cambogia HCA, Korean Dietary Supplement with Collagen - 1 Pack of 10",$22.00,4.3,1200,Korea,Health & Household,404,Garcinia Cambogia Herbal Supplements,1,Appetite Control & Suppressants,1,2,1,FBA,"$134,461.34","5,878",https://www.amazon.com/dp/B0C9JPQP4M,https://m.media-amazon.com/images/I/51E4KvUaxeL._AC_UL320_.jpg,FALSE,FALSE,1,2026-01-27T16:12:11.913Z,19
B07WZVX3L1,"Vital Vitamins Multi Collagen for Women & Men - Type I, II, III, V, X - Grass Fed, Non-GMO - 150 Capsules",$23.85,4.6,52800,USA,Health & Household,280,Collagen Supplements,6,,,4,2,FBA,"$1,150,154.39","45,512",https://www.amazon.com/dp/B07WZVX3L1,https://m.media-amazon.com/images/I/71Jdy0y+1BL._AC_UL320_.jpg,TRUE,FALSE,1,2026-01-27T16:12:11.914Z,20
B002JDUMFO,"L’Oreal Paris Collagen Daily Face Moisturizer, Anti Aging Face Cream to Reduce Wrinkles and Provide Intense Hydration, 1.7 oz",$9.99,4.6,52700,Amazon,Beauty & Personal Care,237,Facial Night Creams,2,Face Moisturizers,15,4,9,AMZ,"$469,311.95","39,231",https://www.amazon.com/dp/B002JDUMFO,https://m.media-amazon.com/images/I/71jTuSY+xSL._AC_UL320_.jpg,TRUE,FALSE,1,2026-01-27T16:12:11.914Z,21
B005KG7EDU,"Great Lakes Wellness Collagen Peptides Powder for Skin, Hair, Nails, Joints & Digestion - Unflavored - 22 Servings (Pack of 1)",$29.99,4.6,37900,USA,Health & Household,586,Collagen Supplements,9,,,8,2,FBA,"$932,621.60","29,634",https://www.amazon.com/dp/B005KG7EDU,https://m.media-amazon.com/images/I/517iuJAtCQL._AC_UL320_.jpg,TRUE,FALSE,1,2026-01-27T16:12:11.915Z,22
B076DSBHD1,Firming Body Massage Oil with Collagen & Stem Cell – Helps Smooth The Appearance of Cellulite & Improve Skin Texture – Refreshing Aromatherapy Body Oil for Legs & Full Body – 8 Fl Oz by M3,$21.81,4.3,72800,USA,Health & Household,420,Massage Oils,1,,,13,2,FBA,"$931,263.92","41,500",https://www.amazon.com/dp/B076DSBHD1,https://m.media-amazon.com/images/I/71CTfmbkf4L._AC_UL320_.jpg,TRUE,FALSE,1,2026-01-27T16:12:11.915Z,23
B075L6BL61,Karseell Collagen Hair Treatment Deep Repair Conditioning Argan Oil Collagen Hair Mask Essence for Dry Damaged Hair All Hair Types 16.90 oz 500ml,$19.98,4.6,29800,China,Beauty & Personal Care,390,Hair Treatment Masks,5,,,2,2,FBA,"$641,125.36","27,499",https://www.amazon.com/dp/B075L6BL61,https://m.media-amazon.com/images/I/51R-VS4++KL._AC_UL320_.jpg,TRUE,FALSE,1,2026-01-27T16:12:11.915Z,24
B0FPQGLYK9,"medicube No Cast Just Glow Collagen Sunscreen | SPF 50 Broad Spectrum Face Sunscreen | Lightweight, Non-Sticky, Hydrating Formula | Peptide, Cica for Soothing & Glow | Korean Skincare",$18.90,4.7,333,USA,Beauty & Personal Care,401,Facial Sunscreens,4,Facial Skin Care Products,88,1,1,FBA,"$237,165.05","13,469",https://www.amazon.com/dp/B0FPQGLYK9,https://m.media-amazon.com/images/I/61eEAtlEGJL._AC_UL320_.jpg,TRUE,FALSE,1,2026-01-27T16:12:11.916Z,25
B0010ED5FC,"Palmer's Cocoa Butter Formula Massage Lotion For Stretch Marks, Pregnancy Skin Care, Belly Cream with Collagen, Elastin, Argan OIl and Shea Butter, 8.5 Ounces",$6.65,4.6,54300,Amazon,Beauty & Personal Care,565,Maternity Skin Care,1,,,3,11,AMZ,"$132,292.47","19,586",https://www.amazon.com/dp/B0010ED5FC,https://m.media-amazon.com/images/I/71T+JD0dadL._AC_UL320_.jpg,TRUE,FALSE,1,2026-01-27T16:12:11.916Z,26
B01BHF3OMW,"Multi Collagen Protein Powder, 2 Pounds – Type I,II,III,V,X with Biotin 10000mcg, Hyaluronic Acid, Vitamin C – Unflavored Collagen Peptides – Keto & Paleo Friendly, Easy Dissolve, Non-GMO",$49.95,4.5,15300,USA,Health & Household,549,Collagen Supplements,8,,,3,1,FBA,"$1,275,639.25","32,056",https://www.amazon.com/dp/B01BHF3OMW,https://m.media-amazon.com/images/I/71YqRNc9wmL._AC_UL320_.jpg,TRUE,FALSE,1,2026-01-27T16:12:11.917Z,27
B071S8D69C,"Anthony's Collagen Peptide Powder, 1 lb, Pure Hydrolyzed, Gluten Free, Keto and Paleo Friendly, Grass Fed, Unflavored, Non GMO",$25.99,4.7,12100,USA,Health & Household,1041,Collagen Supplements,12,,,2,2,FBA,"$598,156.45","23,386",https://www.amazon.com/dp/B071S8D69C,https://m.media-amazon.com/images/I/81dFDUo9ahL._AC_UL320_.jpg,TRUE,FALSE,1,2026-01-27T16:12:11.917Z,28
B01CVXSPBO,"Abib Collagen Eye Patch Jericho Rose Jelly 60 Patches, Korean Under Eye Patches for Puffy Eyes and Dark Circles, Anti-Wrinkle, Collagen, Caffeine, Niacinamide, Ceramide, Antioxidant, Skin Care",$21.50,4.6,1700,USA,Beauty & Personal Care,418,Eye Masks,5,,,4,5,FBA,"$131,053.77","5,314",https://www.amazon.com/dp/B01CVXSPBO,https://m.media-amazon.com/images/I/51QvZBzQ-eL._AC_UL320_.jpg,TRUE,FALSE,1,2026-01-27T16:12:11.918Z,29
B0D5JL8GVL,"Premium Liquid Collagen for Women Weight Loss & Beauty w. Hyaluronic Acid, Biotin, L-Carnitine, Apple C Vinegar - Ultra Pure Multi Collagen Protein Shots Drink + Hair & Skin Liquid Vitamins - Colageno",$26.95,4.3,1900,USA,Health & Household,738,Collagen Supplements,10,,,1,1,FBA,"$262,229.13","9,732",https://www.amazon.com/dp/B0D5JL8GVL,https://m.media-amazon.com/images/I/71PuVop80OL._AC_UL320_.jpg,TRUE,FALSE,1,2026-01-27T16:12:11.918Z,30
B07K4SK9SY,"Garden of Life Grass Fed Collagen Peptides Powder Unflavored Collagen Powder for Women Men Hair Skin Nails Joints, Hydrolyzed Collagen Protein Supplements, Collagen for Women & Men, 28 Servings",$26.66,4.5,16700,Amazon,Health & Household,923,Collagen Supplements,11,,,2,6,AMZ,"$597,668.76","25,502",https://www.amazon.com/dp/B07K4SK9SY,https://m.media-amazon.com/images/I/61a4cdr-hWL._AC_UL320_.jpg,TRUE,FALSE,1,2026-01-27T16:12:11.919Z,31
B0DWFLY18Y,"ANUA PDRN Hyaluronic Acid 100 Moisturizing Cream, Lightweight, Non-Greasy Hydrating Face Moisturizer with Salmon DNA for Glass Skin, Korean Skincare (2.02 fl oz)",$23.98,4.7,922,Korea,Beauty & Personal Care,561,Face Moisturizers,23,,,1,2,FBA,"$534,646.00","22,947",https://www.amazon.com/dp/B0DWFLY18Y,https://m.media-amazon.com/images/I/61HPLwL7omL._AC_UL320_.jpg,TRUE,FALSE,1,2026-01-27T16:12:11.919Z,32
B0C4NWGVTF,"Under Eye Patches (30 Pairs), 24K Gold Under Eye Mask for Puffy Eyes, Dark Circles,Bags and Wrinkles with Collagen,Relieves Pressure and Reduces Wrinkles,Revitalises and Refreshes Your Skin",$9.99,4.3,6900,China,Beauty & Personal Care,912,Eye Masks,8,,,5,5,FBA,"$267,549.67","29,575",https://www.amazon.com/dp/B0C4NWGVTF,https://m.media-amazon.com/images/I/71xZZcQy1IL._AC_UL320_.jpg,TRUE,FALSE,1,2026-01-27T16:12:11.920Z,33
B0BDD7D34M,"24k Gold Under Eye Patches (25 Pairs), eye mask, Collagen Skin Care Products, Eye Patches for Puffy Eyes, eye masks for dark circles and puffiness",$16.95,4.4,11700,USA,Beauty & Personal Care,140,Eye Masks,1,,,21,2,FBA,"$1,137,563.70","71,409",https://www.amazon.com/dp/B0BDD7D34M,https://m.media-amazon.com/images/I/71aFK5TQtKL._AC_UL320_.jpg,TRUE,FALSE,1,2026-01-27T16:12:11.920Z,34
B0B53Y7Z7D,"Everyday Dose Premium Adaptogenic Mushroom Coffee with Grass-Fed Collagen, Chaga, Lions Mane & L-Theanine for Better Focus, Energy, Digestion, Skin, and Immunity 30 Servings",$39.99,4.4,10000,USA,Health & Household,573,Mushrooms Herbal Supplements,2,,,2,1,FBA,"$1,020,487.58","26,665",https://www.amazon.com/dp/B0B53Y7Z7D,https://m.media-amazon.com/images/I/81roDOouiHL._AC_UL320_.jpg,TRUE,FALSE,1,2026-01-27T16:12:11.921Z,35
B08FNKSPD2,"Nature Made Collagen Gummies with Vitamin C, Zinc, Biotin, Hydrolyzed Collagen Peptides for Women and Men, Healthy Skin Support Supplement, 60 Gummies, 60 Day Supply",$10.99,4.6,10500,Amazon,Health & Household,1276,Collagen Supplements,14,,,1,9,AMZ,"$220,055.60","21,029",https://www.amazon.com/dp/B08FNKSPD2,https://m.media-amazon.com/images/I/71XC0UfCPLL._AC_UL320_.jpg,TRUE,FALSE,1,2026-01-27T16:12:11.921Z,36
B0CRDQPLCM,"SUNGBOON EDITOR Deep Collagen Serum | Volufiline + Collagen + Niacinamide | Hydrating & Smoothing Care | Korean Skincare, 1.01 fl oz",$24.52,4.4,1600,Korea,Beauty & Personal Care,1040,Facial Serums,42,,,1,3,FBA,"$474,084.05","24,516",https://www.amazon.com/dp/B0CRDQPLCM,https://m.media-amazon.com/images/I/61N9pl4EocL._AC_UL320_.jpg,TRUE,FALSE,1,2026-01-27T16:12:11.922Z,37
B0DX74CWSQ,"medicube Toner Pads Salmon DNA PDRN Pink Collagen Jelly Pad | Korean Gel Toner Pad | Niacinamide, Madecassoside, Retinol | Soothing, Radiance, Uneven Skin Tone | Korean Skin Care | 70 Pads (1 Pack)",$19.90,4.6,22900,USA,Beauty & Personal Care,1,Facial Toners & Astringents,1,,,7,2,FBA,"$3,307,905.47","182,880",https://www.amazon.com/dp/B0DX74CWSQ,https://m.media-amazon.com/images/I/61lZFElGdBL._AC_UL320_.jpg,TRUE,FALSE,1,2026-01-27T16:12:11.922Z,38
B0DJDQCJX2,Creatine for Women | Creatine Monohydrate + BCAA Powder Myo-Inositol Collagen Biotin Hyaluronic Acid Folate L Glutamine Vitamin D3 Iron Zinc D-Chiro-Maca Digestion Shelf Builder by Clean Nutra,$23.96,4.4,2200,USA,Health & Household,1063,Creatine Nutritional Supplements,9,,,5,2,FBA,"$402,019.22","12,858",https://www.amazon.com/dp/B0DJDQCJX2,https://m.media-amazon.com/images/I/712zMtdAUUL._AC_UL320_.jpg,TRUE,FALSE,1,2026-01-27T16:12:11.923Z,39
B0BPK32N5S,FlavCity Grass Fed Whey Protein Powder - Vanilla Smoothie - 25g Protein & 10g Collagen - Made with Real Vanilla Bean & Organic Coconut Milk - Gluten Free & No Added Sugars (20 Servings),$59.99,4.3,2700,USA,Health & Household,1467,Sports Nutrition Whey Protein Powders,20,,,1,1,FBA,"$279,728.50","4,892",https://www.amazon.com/dp/B0BPK32N5S,https://m.media-amazon.com/images/I/71OmV9DnN4L._AC_UL320_.jpg,TRUE,FALSE,1,2026-01-27T16:12:11.923Z,40
B085VWWJJT,Medicube Triple Collagen Serum 1.85 fl.oz - Nourish dull skin with Triple Collagen Complex - A lightweight serum with Niacinamide and Hyaluronic Acid - Korean Skincare,$17.90,4.7,2100,USA,Beauty & Personal Care,719,Facial Serums,32,,,1,1,FBA,"$201,446.62","11,947",https://www.amazon.com/dp/B085VWWJJT,https://m.media-amazon.com/images/I/51bRYYpdSIL._AC_UL320_.jpg,TRUE,FALSE,1,2026-01-27T16:12:11.924Z,41
B07L48J4HW,"Wholesome Wellness Premium Multi Collagen Peptides Powder for Women and Men | 5 Types of Hydrolyzed Collagen | Grass-Fed, Non-GMO & Unflavored | Pure Protein for Youthful Skin & Joint Recovery",$28.49,4.5,20400,USA,Health & Household,1542,Collagen Supplements,18,,,1,2,FBA,"$484,172.93","16,258",https://www.amazon.com/dp/B07L48J4HW,https://m.media-amazon.com/images/I/71jhKTxeBQL._AC_UL320_.jpg,TRUE,FALSE,1,2026-01-27T16:12:11.925Z,42
B0D16FNPY5,"Micro Ingredients Multi Collagen Pills for Women & Men, 240 Capsules | Type I, II, III, V, X | Hydrolyzed Peptides with Biotin, Hyaluronic Acid, & Fat Soluble Vitamin C Complex | Non-GMO, Filler Free",$24.95,4.6,5100,USA,Health & Household,1385,Collagen Supplements,16,,,2,1,FBA,"$417,364.09","16,885",https://www.amazon.com/dp/B0D16FNPY5,https://m.media-amazon.com/images/I/71r0mWQ6XIL._AC_UL320_.jpg,TRUE,FALSE,1,2026-01-27T16:12:11.925Z,43
B0D3T1SPT4,"VEV Multi Collagen Peptides Powder, 16 oz (41 Servings) – Type I, II, III, V, X, Hydrolyzed Collagen, Hyaluronic Acid Power, Biotin, Vitamin C, Supports Skin, Unflavored, Dissolves Easily",$15.19,4.6,1900,USA,Health & Household,1185,Collagen Supplements,13,,,2,2,FBA,"$278,424.67","12,909",https://www.amazon.com/dp/B0D3T1SPT4,https://m.media-amazon.com/images/I/810gAUkFxEL._AC_UL320_.jpg,TRUE,FALSE,1,2026-01-27T16:12:11.926Z,44
B00PFDH0IC,"Jade Leaf Matcha Organic Premium Ceremonial Grade Matcha Green Tea Powder - Japanese - Culinary, Ingredient, Ceremonial Barista Teahouse, Latte, Collagen, 1.06 Ounce (Pack of 1), Culinary",$10.99,4.5,101200,USA,Grocery & Gourmet Food,148,Matcha Tea,2,,,16,1,FBA,"$1,125,777.92","43,295",https://www.amazon.com/dp/B00PFDH0IC,https://m.media-amazon.com/images/I/81cIjwJsG8L._AC_UL320_.jpg,TRUE,FALSE,1,2026-01-27T16:12:11.926Z,45
B010C3MQC4,"Frog Fuel Power Regular Protein Shot, 15g Protein Nano-Hydrolyzed Grass Fed Collagen, Post Workout, Gluten Free, Fat & Sugar Free, 22 Amino Acids, 0 Carbs, Berry, 1 oz Packets, 24 Pack",$48.00,4.5,4900,USA,Health & Household,1239,Sports Nutrition Ready to Drink Protein,8,,,2,1,FBA,"$754,382.00","15,981",https://www.amazon.com/dp/B010C3MQC4,https://m.media-amazon.com/images/I/71ZEkWNR6YL._AC_UL320_.jpg,TRUE,FALSE,1,2026-01-27T16:12:11.927Z,46
B0CJFFR574,"SUNGBOON EDITOR Deep Collagen Overnight Mask Hydrating Mask for Glass Skin, Wrinkle Care, Firming & Pore Refining 2,160,000PPB Collagen + 9 Peptides Stocking Stuffers for Women Korean Skincare, 4ea",$19.00,4.5,5700,Korea,Beauty & Personal Care,1062,Facial Masks,6,,,6,3,FBA,"$592,907.88","33,979",https://www.amazon.com/dp/B0CJFFR574,https://m.media-amazon.com/images/I/618cSmwa8DL._AC_UL320_.jpg,TRUE,FALSE,1,2026-01-27T16:12:11.927Z,47
B07QC47CJC,"Alaya Multi Collagen Powder - Type I, II, III, V, X Hydrolyzed Collagen Peptides Protein Powder Supplement with MSM + GC (Unflavored) (40 Servings)",$44.95,4.4,10000,USA,Health & Household,1919,Collagen Supplements,22,,,2,1,FBA,"$690,460.99","15,361",https://www.amazon.com/dp/B07QC47CJC,https://m.media-amazon.com/images/I/61KEpz+LFzL._AC_UL320_.jpg,TRUE,FALSE,1,2026-01-27T16:12:11.928Z,48
B0D5F7XZ6D,"ALGAECAL Collagen: 4 Clinically-Supported Peptides VERISOL®, FORTIGEL®, UC-II®, FORTIBONE®, Anti-Aging Hydrolyzed Collagen Powder, 30 Servings, Made in USA",$55.80,4.6,1000,Canada,Health & Household,2879,Collagen Supplements,33,,,3,1,FBA,"$634,734.55","9,068",https://www.amazon.com/dp/B0D5F7XZ6D,https://m.media-amazon.com/images/I/51J2JVPELRL._AC_UL320_.jpg,TRUE,TRUE,1,2026-01-27T16:12:11.929Z,49
B0BQ1KBX3Q,"Momentous Grass-Fed Collagen Peptides Powder - Collagen Protein Powder with Fortigel & Vitamin C for Hair, Skin, Nails, & Joint Health Support - NSF Certified for Sport - Packaging May Vary",$51.95,4.6,471,USA,Health & Household,5256,Collagen Supplements,53,,,3,1,FBA,"$264,110.64","5,336",https://www.amazon.com/dp/B0BQ1KBX3Q,https://m.media-amazon.com/images/I/61iyPIOA8wL._AC_UL320_.jpg,TRUE,TRUE,1,2026-01-27T16:12:11.929Z,50
B0773ZG2LM,"ForestLeaf Multi Collagen Pills with Hyaluronic Acid + Vitamin C | Hydrolyzed Collagen Supplements for Women or Men | Multi Collagen Capsules Peptides for Skin, Wrinkles, 120 Caps",$22.99,4.5,22600,USA,Health & Household,2725,Collagen Supplements,30,,,3,2,FBA,"$285,282.79","11,317",https://www.amazon.com/dp/B0773ZG2LM,https://m.media-amazon.com/images/I/81Z7vDHv6KL._AC_UL320_.jpg,TRUE,TRUE,1,2026-01-27T16:12:11.930Z,51
B07H5SLML1,"NAKED Collagen Peptides Protein Powder, 60 Servings, Pasture-Raised, Unflavored Grass-Fed Hydrolyzed Collagen Supplement, Paleo Friendly, Non-GMO, Keto, Gluten Free, 20oz",$41.99,4.6,2000,USA,Health & Household,3200,Collagen Supplements,35,,,7,1,FBA,"$328,504.96","7,758",https://www.amazon.com/dp/B07H5SLML1,https://m.media-amazon.com/images/I/611aaBgc72L._AC_UL320_.jpg,TRUE,TRUE,1,2026-01-27T16:12:11.931Z,52
B0CV5ZDC9X,"Black Girl Vitamins | Collagen Peptides Powder - Collagen for Skin, Hair & Nails - Unflavoured Hydrolyzed Collagen Powder, Dairy-Free, Gluten-Free Collagen for Women and Men - 16oz",$39.99,4.4,2400,USA,Health & Household,2013,Collagen Supplements,23,,,1,3,FBA,"$590,398.48","14,765",https://www.amazon.com/dp/B0CV5ZDC9X,https://m.media-amazon.com/images/I/71EGYiq+6GL._AC_UL320_.jpg,TRUE,FALSE,2,2026-01-27T16:14:56.242Z,53
B0CT6NMTP9,"Ancient Nutrition Collagen Peptides Powder, Multi Collagen Protein, Women & Men, Vitamin C, Probiotics, Hydrolyzed Collagen, Supports Skin, Joints, Gut Health, Unflavored, 40 Servings",$39.96,4.4,58800,USA,Health & Household,277,Collagen Supplements,5,,,14,1,FBA,"$2,206,046.35","53,391",https://www.amazon.com/dp/B0CT6NMTP9,https://m.media-amazon.com/images/I/516rV8tXgjL._AC_UL320_.jpg,FALSE,FALSE,2,2026-01-27T16:14:56.243Z,54
